hhid,region,urbrur,hhsize,land_ownership,land_area,landcul,landless,TLU_total,thhagasset,hhdurval,wealth,wealth_urb,wealth_rur,femhead,agehead,hhlabor,flabor,flaborshare,educadult,educhead,d_mobile,d_computer,d_internet,electricity,ownhome,distprschool,distsecschool,disthealth,distbus,distroad,distbank,distpost,agrassetNT,agrassetT,pcexpusd,exppcday,hhdurvalimp_tech,MVadoption,mixed_crop,erosion,anti_erosion,shock_1,shock_2,shock_3,shock_4,shock_5,shock_6,shock_7,shock_8,shock_9,shock_10,shock_11,shock_12,shock_13,shock_14,shock_15,shock_16,shock_17,shock_18,shock_19,m_10km,m_15km,m_20km,food_insecur,dummy_erosion,distextension_servoffice,distperiodic_market,distpermanent_market,dcrop_prod,rainfall2,rainfall3,distrib_rainfall3,length_heatperiod2,length_heatperiod3,more_drought1,more_floods1,delay_rainy_season1,earlierend_rainy_season1,pl,poor,dsmall,l1_precip_z,precip_z_neg,precip_z_pos,precip_z_low,precip_z_high,precip_z_low_yrbefore,precip_z_high_yrbefore,precip_z_neg_yrbefore,precip_z_pos_yrbefore,extra_temp_max29,l1_extra_temp29,modern_inputs_1,ln_farmsize,ln_areacultiv,ln_educ,ageheadsqure,logage,logagehead2,ln_hhsize,ln_distextension_servoffice,ln_distpermanent_market,ln_total_livstocksize,tractor,cooperative,field_help,irrig_programme,dum_cropresid,dum_organ_fert,dum_inorgan_fert,dum_subjective_neg_affect,sandy_soil,loamy_soil,clay_soil,hill_topog,plain_topog,gentleslope_topog,steepslope_topog,valley_topog,modern_inputs
6909,3,2,8,1,4.4513998,4.4513998,0,1.4,195250,351000,-.42399922,0,-.20066044,0,49,1,1,1,12,0,1,0,0,0,1,10,10,10,10,50,70,70,8,0,467.40677,1.2805665,11000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26488,62875,92131,0,0,10,10,70,1,1,0,1,0,1,1,0,1,1,176621.91,0,1,.12377604,0,1,0,0,0,0,0,1,92.910622,89.395584,0,1.6958724,1.6958724,0,2401,3.9120231,7.7840571,2.1972246,2.3978953,4.2626801,.87546873,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
6910,3,2,12,1,6.0095,6.0095,0,.12,302500,1909300,-.35492232,0,-.24797268,0,45,1,1,1,0,0,0,0,0,0,1,0,0,0,7,36,0,80,8,0,246.48308,.67529613,1909300,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,26488,62875,92131,0,0,0,0,10,1,1,0,1,0,1,0,0,0,1,182635.2,1,0,.98753929,0,1,0,0,0,0,0,1,87.196579,73.977974,1,1.9472663,1.9472663,0,2025,3.8286414,7.6138186,2.5649493,0,2.3978953,.11332868,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1
6910,3,2,14,0,12.1233,0,1,1.4000001,338700,1707700,-.16184019,0,-.031365406,0,48,1,1,1,0,0,0,0,0,0,1,10,10,10,10,50,70,70,13,0,353.75562,.96919346,1367700,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26488,62875,92131,0,0,10,10,70,1,1,0,1,0,1,1,1,0,1,176621.91,1,1,.12377604,0,1,0,0,0,0,0,1,92.910622,89.395584,1,2.5743892,0,0,2304,3.8918202,7.742836,2.7080503,2.3978953,4.2626801,.87546879,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1
6911,3,2,8,1,3.9986,3.4986,0,1.4000001,302050,345000,-.52025372,0,-.32959369,0,57,1,1,1,0,0,0,0,0,0,1,0,0,0,7,36,0,80,10,0,171.54218,.46997857,345000,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,26488,62875,92131,0,0,0,0,10,1,1,0,0,1,0,0,0,0,0,182635.2,1,1,.98753929,0,1,0,0,0,0,0,1,87.196579,73.977974,0,1.6091579,1.5037662,0,3249,4.0604429,8.0864105,2.1972246,0,2.3978953,.87546879,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0
6911,3,2,6,0,1.2,0,1,1.95,283300,0,-.48843074,0,-.25516108,0,60,1,1,1,0,0,0,0,0,0,1,10,10,10,10,50,70,70,13,0,297.58972,.81531429,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26488,62875,92131,0,0,10,10,70,1,1,0,1,0,1,0,1,0,1,176621.91,1,1,.12377604,0,1,0,0,0,0,0,1,92.910622,89.395584,0,.78845739,0,0,3600,4.1108737,8.1889668,1.9459101,2.3978953,4.2626801,1.0818052,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
6913,3,2,8,1,5.2370996,4.4194999,0,1.5,472500,896000,-.48334402,0,-.29957959,0,35,1,1,1,0,0,0,0,0,0,1,0,0,0,7,36,0,80,16,0,263.62671,.72226495,896000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26488,62875,92131,0,0,0,0,10,1,0,1,0,0,0,0,0,0,0,182635.2,1,1,.98753929,0,1,0,0,0,0,0,1,87.196579,73.977974,1,1.8305153,1.6900035,0,1225,3.583519,7.1115122,2.1972246,0,2.3978953,.91629076,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1
6913,3,2,7,1,5.559,4.559,0,1,304200,1210000,-.28118581,0,-.14213689,0,38,1,1,1,0,0,1,0,0,0,1,10,10,10,10,50,70,70,13,0,296.00266,.81096619,1210000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26488,62875,92131,0,0,10,10,70,1,0,1,1,0,1,1,0,0,0,176621.91,1,1,.12377604,0,1,0,0,0,0,0,1,92.910622,89.395584,1,1.8808382,1.7154182,0,1444,3.6635616,7.2758646,2.0794415,2.3978953,4.2626801,.69314718,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1
6914,3,2,5,0,1.4010999,0,1,.27000001,110250,3678500,.25587377,0,.46377772,0,27,1,1,1,13.5,15,1,0,0,0,0,0,0,0,7,36,0,80,4,0,523.49084,1.4342215,2318500,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26488,62875,92131,0,0,0,0,10,1,1,0,0,1,0,0,0,0,0,182635.2,0,1,.98753929,0,1,0,0,0,0,0,1,87.196579,73.977974,1,.87592691,0,2.7725887,729,3.3322046,6.5930448,1.7917595,0,2.3978953,.23901691,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1
6914,3,2,4,0,.46790001,0,1,0,63750,2219000,.020313289,0,.10140448,0,30,1,1,1,13.5,15,1,0,0,0,0,10,10,10,10,50,70,70,3,0,746.20026,2.0443842,1879000,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26488,62875,92131,0,0,10,10,70,1,1,0,1,1,0,0,1,0,1,176621.91,0,1,.12377604,0,1,0,0,0,0,0,1,92.910622,89.395584,1,.38383281,0,2.7725887,900,3.4339871,6.8035054,1.6094379,2.3978953,4.2626801,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1
6915,3,2,4,1,9.1622,9.1622,0,1,283550,1279500,-.28331444,0,-.12244783,0,28,1,1,1,0,0,0,0,0,0,1,0,0,0,7,36,0,80,9,0,348.92673,.95596361,1279500,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26488,62875,92131,0,0,0,0,10,1,1,0,1,0,0,1,0,1,1,182635.2,0,0,.98753929,0,1,0,0,0,0,0,1,87.196579,73.977974,0,2.318675,2.318675,0,784,3.3672957,6.6656837,1.6094379,0,2.3978953,.69314718,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0
6915,3,2,5,0,6.3406,0,1,1,258450,346000,-.4356018,0,-.22919753,0,31,1,1,1,0,0,0,0,0,0,1,10,10,10,10,50,70,70,11,0,740.73187,2.0294025,346000,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26488,62875,92131,0,0,10,10,70,1,1,0,1,0,1,1,0,1,1,176621.91,0,1,.12377604,0,1,0,0,0,0,0,1,92.910622,89.395584,1,1.9934206,0,0,961,3.4657359,6.8690143,1.7917595,2.3978953,4.2626801,.69314718,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1
6916,3,2,3,1,5.8571,5.3571,0,.40000001,265900,0,-.53460509,0,-.35370034,1,67,1,1,1,0,0,0,0,0,0,1,0,0,0,7,36,0,80,9,0,262.99411,.72053182,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,26488,62875,92131,1,1,0,0,10,1,1,0,1,0,0,1,0,1,1,182635.2,1,1,.98753929,0,1,0,0,0,0,0,1,87.196579,73.977974,0,1.9252846,1.8495723,0,4489,4.2195077,8.4096079,1.3862944,0,2.3978953,.33647224,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0
6916,3,2,1,1,4.1465001,2.6465001,0,.1,43500,5000,-.48843074,0,-.25516108,1,70,0,0,0,0,0,1,0,0,0,1,10,10,10,10,50,70,70,2,0,633.41632,1.7353872,5000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26488,62875,92131,0,0,10,10,70,1,0,1,1,0,1,1,1,0,1,176621.91,0,1,.12377604,0,1,0,0,0,0,0,1,92.910622,89.395584,0,1.6383169,1.2937678,0,4900,4.2626801,8.4971943,.69314718,2.3978953,4.2626801,.095310181,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
6917,3,2,10,1,9.9614,9.9614,0,3.6999998,471050,349000,-.45430121,0,-.27480134,0,67,1,1,1,9,0,1,0,0,0,1,0,0,0,7,36,0,80,14,0,252.11807,.69073445,9000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26488,62875,92131,0,0,0,0,10,1,0,1,0,0,0,0,1,1,0,182635.2,1,0,.98753929,0,1,0,0,0,0,0,1,87.196579,73.977974,1,2.3943801,2.3943801,0,4489,4.2195077,8.4096079,2.3978953,0,2.3978953,1.5475625,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1
6917,3,2,8,1,22.240601,14.881701,0,.07,409350,693000,-.34431377,0,-.16185395,0,71,1,1,1,0,0,1,0,0,0,1,10,10,10,10,50,70,70,17,0,648.12836,1.7756941,693000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26488,62875,92131,0,0,10,10,70,1,1,0,1,0,0,1,1,1,1,176621.91,0,0,.12377604,0,1,0,0,0,0,0,1,92.910622,89.395584,1,3.1459007,2.7651675,0,5041,4.2766662,8.5255585,2.1972246,2.3978953,4.2626801,.067658648,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1
6918,3,2,8,1,2.1984,1.84,0,2.2,460050,2254500,-.25834629,0,-.11868305,0,45,1,1,1,12,0,1,0,0,0,1,0,0,0,7,36,0,80,14,0,657.0321,1.8000879,1234500,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26488,62875,92131,0,0,0,0,10,1,1,0,1,0,0,1,0,0,1,182635.2,0,1,.98753929,0,1,0,0,0,0,0,1,87.196579,73.977974,1,1.1626507,1.043804,0,2025,3.8286414,7.6138186,2.1972246,0,2.3978953,1.1631508,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1
6918,3,2,8,0,7.4475002,0,1,0,527300,690000,-.36497819,0,-.16266648,0,48,1,1,1,12,0,1,0,0,0,1,10,10,10,10,50,70,70,20,0,357.5325,.97954112,350000,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26488,62875,92131,0,0,10,10,70,1,1,0,1,0,1,1,0,1,1,176621.91,0,1,.12377604,0,1,0,0,0,0,0,1,92.910622,89.395584,0,2.1338706,0,0,2304,3.8918202,7.742836,2.1972246,2.3978953,4.2626801,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
7001,3,2,4,1,7.8380003,7.8380003,0,.30000001,261700,1254000,-.26179081,0,-.10031176,0,38,1,1,1,0,0,1,0,0,0,1,30,20,0,30,250,30,30,8,0,530.67303,1.4538987,914000,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26872,72058,0,0,0,30,18,1,1,0,1,0,1,1,0,1,1,182635.2,0,0,1.1271306,1,0,0,0,0,1,0,1,100.65096,90.473412,1,2.1790607,2.1790607,0,1444,3.6635616,7.2758646,1.6094379,0,2.9444389,.26236427,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1
7001,3,2,5,1,1.763,1.763,0,.60000002,107600,380000,-.4356018,0,-.22919753,0,41,1,1,1,0,0,0,0,0,0,1,40,18,26,26,90,90,40,5,0,230.64116,.63189358,380000,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26872,72058,0,0,26,8,40,1,0,1,1,0,1,1,1,1,0,176621.91,1,1,.65980524,1,0,0,0,0,0,0,1,110.87768,111.60774,0,1.016317,1.016317,0,1681,3.7376697,7.4277387,1.7917595,3.2958369,3.713572,.47000363,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
7002,3,2,6,1,7.9422998,7.3189001,0,.99000001,440000,1274500,-.46996525,0,-.31694064,0,29,1,1,1,0,0,0,0,0,0,1,30,20,0,30,250,30,30,15,0,413.41809,1.1326523,1274500,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26872,72058,0,0,0,30,18,1,1,0,1,0,1,0,0,0,1,182635.2,0,0,1.1271306,1,0,0,0,0,1,0,1,100.65096,90.473412,1,2.1907928,2.11853,0,841,3.4011974,6.7357802,1.9459101,0,2.9444389,.68813467,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1
7002,3,2,6,0,6.8088002,0,1,.2,348250,690000,-.47746778,0,-.18252255,0,32,1,1,1,0,0,0,0,0,0,1,40,18,26,26,90,90,40,16,0,288.75696,.79111493,690000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26872,72058,0,0,26,8,40,1,1,0,1,0,1,1,0,1,1,176621.91,1,1,.65980524,1,0,0,0,0,0,0,1,110.87768,111.60774,0,2.0552514,0,0,1024,3.4965076,6.9324479,1.9459101,3.2958369,3.713572,.18232156,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7003,3,2,9,1,3.5101001,3.4800999,0,.40000001,323350,1646000,-.26896304,0,-.098341189,0,38,1,1,1,0,0,0,0,0,0,1,30,20,0,30,250,30,30,11,0,181.11438,.49620378,1646000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26872,72058,0,0,0,30,18,1,1,0,0,0,1,1,0,0,0,182635.2,1,1,1.1271306,1,0,0,0,0,1,0,1,100.65096,90.473412,0,1.5063194,1.4996454,0,1444,3.6635616,7.2758646,2.3025851,0,2.9444389,.33647224,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
7003,3,2,9,0,9.3407001,0,1,1.2,234500,350000,-.4356018,0,-.22919753,0,41,1,1,1,9,0,0,0,0,0,1,40,18,26,26,90,90,40,10,0,111.91032,.30660361,350000,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26872,72058,0,0,26,8,40,1,1,0,1,0,1,1,0,1,1,176621.91,1,1,.65980524,1,0,0,0,0,0,0,1,110.87768,111.60774,1,2.3360875,0,0,1681,3.7376697,7.4277387,2.3025851,3.2958369,3.713572,.78845739,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
7004,3,2,6,1,4.1045003,3.8263001,0,.049999997,454200,2215000,-.28358072,0,-.16466177,0,26,1,1,1,0,0,0,0,0,0,1,30,20,0,30,250,30,30,13,0,300.32022,.82279515,2215000,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,26872,72058,0,0,0,30,18,1,1,0,1,0,1,0,0,0,1,182635.2,0,1,1.1271306,1,0,0,0,0,1,0,1,100.65096,90.473412,0,1.6301225,1.5740801,0,676,3.2958369,6.5176711,1.9459101,0,2.9444389,.048790161,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
7004,3,2,8,1,5.4000001,5.4000001,0,0,293250,2989000,.014480419,0,.012399812,0,29,1,1,1,0,0,1,0,0,0,1,40,18,26,26,90,90,40,11,0,174.37477,.4777391,2649000,1,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26872,72058,0,1,26,8,40,1,0,1,1,0,1,1,1,0,1,176621.91,1,1,.65980524,1,0,0,0,0,0,0,1,110.87768,111.60774,1,1.856298,1.856298,0,841,3.4011974,6.7357802,2.1972246,3.2958369,3.713572,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1
7005,3,2,6,1,5.2662001,5.2662001,0,.42000002,281700,811000,-.42867067,0,-.24774097,1,28,1,1,1,9,0,1,0,0,0,1,30,20,0,30,250,30,30,8,0,248.40578,.68056375,471000,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,26872,72058,0,0,0,30,18,1,1,0,1,0,1,1,0,1,1,182635.2,1,1,1.1271306,1,0,0,0,0,1,0,1,100.65096,90.473412,1,1.8351701,1.8351701,0,784,3.3672957,6.6656837,1.9459101,0,2.9444389,.3506569,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1
7005,3,2,5,1,8.3673,6.3673,0,.35000002,109300,2939200,.13220237,0,.090669066,1,32,1,1,1,0,0,0,0,0,0,1,40,18,26,26,90,90,40,5,0,236.90793,.64906281,2939200,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26872,72058,0,0,26,8,40,1,0,1,1,0,1,1,0,0,1,176621.91,1,1,.65980524,1,0,0,0,0,0,0,1,110.87768,111.60774,1,2.2372248,1.9970512,0,1024,3.4965076,6.9324479,1.7917595,3.2958369,3.713572,.30010462,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1
7006,3,2,7,1,11.1722,10.5522,0,1.1900001,520300,1666000,-.20465375,0,-.037641469,0,31,1,1,1,0,0,1,0,0,0,1,30,20,0,30,250,30,30,16,0,371.64771,1.0182129,986000,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,26872,72058,0,0,0,30,18,1,1,0,1,0,1,0,0,0,1,182635.2,0,0,1.1271306,1,0,0,0,0,1,0,1,100.65096,90.473412,1,2.4991546,2.4468758,0,961,3.4657359,6.8690143,2.0794415,0,2.9444389,.78390157,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1
7006,3,2,9,0,13.2583,0,1,.80000001,417000,1563500,-.0058332309,0,.047390047,0,34,1,1,1,0,0,1,0,0,0,1,40,18,26,26,90,90,40,17,0,156.37404,.42842203,747500,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26872,72058,0,0,26,8,40,0,1,0,1,0,0,1,0,0,1,176621.91,1,1,.65980524,1,0,0,0,0,0,0,1,110.87768,111.60774,1,2.6573391,0,0,1156,3.5553482,7.0535855,2.3025851,3.2958369,3.713572,.58778667,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1
7007,3,2,7,1,6.4081001,3.2393999,0,3.5900002,443900,1338500,-.28495765,0,-.11654048,0,40,1,1,1,0,0,0,0,0,0,1,30,20,0,30,250,30,30,14,0,323.5658,.88648164,998500,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26872,72058,0,0,0,30,18,1,1,0,1,0,0,1,0,1,1,182635.2,0,1,1.1271306,1,0,0,0,0,1,0,1,100.65096,90.473412,1,2.002574,1.4444218,0,1600,3.713572,7.3783836,2.0794415,0,2.9444389,1.52388,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1
7007,3,2,7,0,8.1667995,0,1,2.8,371600,440000,-.4356018,0,-.22919753,0,43,1,1,1,0,0,0,0,0,0,1,40,18,26,26,90,90,40,15,0,285.01358,.78085911,440000,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26872,72058,0,0,26,8,40,1,1,0,1,0,1,1,1,1,0,176621.91,1,1,.65980524,1,0,0,0,0,0,0,1,110.87768,111.60774,1,2.2155881,0,0,1849,3.7841897,7.5229411,2.0794415,3.2958369,3.713572,1.3350011,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1
7008,3,2,11,1,8.4133997,8.4133997,0,1.3000001,530900,3224750,.10377399,0,.25628135,0,36,1,1,1,9,0,1,0,0,0,1,30,20,0,30,250,30,30,17,0,256.29477,.70217746,2204750,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26872,72058,0,0,0,30,18,1,1,0,0,1,0,1,0,0,1,182635.2,1,0,1.1271306,1,0,0,0,0,1,0,1,100.65096,90.473412,1,2.2421341,2.2421341,0,1296,3.6109178,7.167809,2.4849067,0,2.9444389,.83290917,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1
7008,3,2,12,0,6.1963997,0,1,.62,490550,1855250,-.20029929,0,-.072745427,0,39,1,1,1,0,0,1,0,0,0,1,40,18,26,26,90,90,40,20,0,262.79736,.71999276,1370250,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26872,72058,0,0,26,8,40,0,1,0,1,0,0,1,1,1,1,176621.91,1,1,.65980524,1,0,0,0,0,0,0,1,110.87768,111.60774,1,1.9735808,0,0,1521,3.6888795,7.3277807,2.5649493,3.2958369,3.713572,.48242617,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1
7009,3,2,3,1,3.2888,3.1688001,0,.60000002,226750,850000,-.45183751,0,-.26396969,0,31,1,1,1,0,0,0,0,0,0,1,30,20,0,30,250,30,30,8,0,,,510000,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26872,72058,0,0,0,30,18,1,1,0,1,0,1,0,0,0,1,182635.2,0,1,1.1271306,1,0,0,0,0,1,0,1,100.65096,90.473412,1,1.456007,1.4276283,0,961,3.4657359,6.8690143,1.3862944,0,2.9444389,.47000363,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1
7009,3,2,5,0,6.7226,0,1,0,215400,490000,-.4356018,0,-.22919753,0,31,1,1,1,0,0,0,0,0,0,1,40,18,26,26,90,90,40,10,0,305.95279,.8382268,360000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26872,72058,1,0,26,8,40,0,,,,,,,,,,176621.91,1,1,.65980524,1,0,0,0,0,0,0,1,110.87768,111.60774,1,2.0441511,0,0,961,3.4657359,6.8690143,1.7917595,3.2958369,3.713572,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1
7010,3,2,10,1,8.1538,8.0537996,0,1.3,737950,3406000,.15620971,0,.41144779,0,45,1,1,1,9,0,1,0,0,0,1,30,20,0,30,250,30,30,22,0,244.37985,.66953385,1638000,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26872,72058,0,0,0,30,18,1,1,0,1,0,0,1,0,1,1,182635.2,1,0,1.1271306,1,0,0,0,0,1,0,1,100.65096,90.473412,0,2.214169,2.2031846,0,2025,3.8286414,7.6138186,2.3978953,0,2.9444389,.83290911,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0
7010,3,2,11,0,4.3736,0,1,.30000001,323900,1430000,-.31207827,0,-.11689034,0,48,1,1,1,9,0,1,0,0,0,1,40,18,26,26,90,90,40,13,0,216.44902,.59301102,1430000,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26872,72058,0,0,26,8,40,1,1,0,1,0,1,1,0,1,1,176621.91,1,1,.65980524,1,0,0,0,0,0,0,1,110.87768,111.60774,0,1.6814981,0,0,2304,3.8918202,7.742836,2.4849067,3.2958369,3.713572,.26236427,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
7011,3,2,16,1,6.7400002,4.1999998,0,3.02,577050,2126000,-.23369657,0,-.062419727,0,68,1,1,1,12,0,0,0,0,0,1,30,20,0,30,250,30,30,19,0,286.59439,.78519011,1786000,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26872,72058,0,0,0,30,18,1,1,0,1,0,1,0,0,0,1,182635.2,1,1,1.1271306,1,0,0,0,0,1,0,1,100.65096,90.473412,1,2.0464017,1.6486586,0,4624,4.2341065,8.4392319,2.8332133,0,2.9444389,1.3912818,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1
7012,3,2,5,1,11,11,0,5.1099997,556200,1293000,-.18042812,0,-.33981732,0,31,1,1,1,0,0,1,0,0,0,1,30,20,0,30,250,30,30,14,0,360.53958,.98777968,443000,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26872,72058,0,0,0,30,18,1,1,0,1,0,1,1,0,1,1,182635.2,0,0,1.1271306,1,0,0,0,0,1,0,1,100.65096,90.473412,0,2.4849067,2.4849067,0,961,3.4657359,6.8690143,1.7917595,0,2.9444389,1.8099267,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0
7012,3,2,4,0,5.3985,0,1,2.0999999,314300,1722500,-.20029929,0,-.072745427,0,34,1,1,1,0,0,1,0,0,0,1,40,18,26,26,90,90,40,12,0,805.99023,2.2081923,1382500,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26872,72058,0,0,26,8,40,1,1,0,1,0,1,1,1,1,1,176621.91,0,1,.65980524,1,0,0,0,0,0,0,1,110.87768,111.60774,1,1.8560636,0,0,1156,3.5553482,7.0535855,1.6094379,3.2958369,3.713572,1.1314021,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1
7013,3,2,2,0,.090000004,0,1,5.8899999,628400,1088000,-.32037532,0,-.10141063,0,21,1,1,1,0,0,1,0,0,0,1,30,20,0,30,250,30,30,16,0,801.65759,2.1963222,408000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26872,72058,0,0,0,30,18,1,1,0,0,1,0,0,0,0,0,182635.2,0,1,1.1271306,1,0,0,0,0,1,0,1,100.65096,90.473412,0,.086177699,0,0,441,3.0910425,6.09131,1.0986123,0,2.9444389,1.9300711,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
7013,3,2,3,0,5.3958001,0,1,1.5,466900,2430000,-.070654653,0,.03177958,0,26,1,1,1,9,0,1,0,0,0,1,40,18,26,26,90,90,40,20,0,1200.0925,3.2879248,1760000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26872,72058,0,0,26,8,40,1,1,0,1,0,1,1,0,1,1,176621.91,0,1,.65980524,1,0,0,0,0,0,0,1,110.87768,111.60774,1,1.8556415,0,0,676,3.2958369,6.5176711,1.3862944,3.2958369,3.713572,.91629076,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1
